Q2	Xb	Zh	Pt	Phi	SigmaB	SigmaOb	Tail1	Tail2	fact_no_ex	fact_ex	
1	1	1	1	1	1.31969e+07	1.46982e+07	-1.45834e+06	7.44901	1.00325	1.00325
1	1	1	1	2	1.32144e+07	1.47128e+07	-1.45551e+06	7.17432	1.00325	1.00325
1	1	1	1	3	1.34161e+07	1.4929e+07	-1.47617e+06	7.1406	1.00274	1.00274
1	1	1	1	4	1.39192e+07	1.54789e+07	-1.53337e+06	7.31981	1.00189	1.00189
1	1	1	1	5	1.45889e+07	1.62147e+07	-1.61717e+06	7.29325	1.00059	1.00059
1	1	1	1	6	1.50745e+07	1.67491e+07	-1.67958e+06	7.22034	0.999668	0.999668
1	1	1	1	7	1.50745e+07	1.67491e+07	-1.67958e+06	7.24472	0.999668	0.999668
1	1	1	1	8	1.45889e+07	1.62147e+07	-1.61717e+06	7.38324	1.00059	1.00059
1	1	1	1	9	1.39192e+07	1.54789e+07	-1.53337e+06	7.3947	1.00189	1.00189
1	1	1	1	10	1.34161e+07	1.4929e+07	-1.47617e+06	7.08756	1.00274	1.00274
1	1	1	1	11	1.32144e+07	1.47128e+07	-1.45551e+06	7.01271	1.00325	1.00325
1	1	1	1	12	1.31969e+07	1.46982e+07	-1.45834e+06	7.48004	1.00325	1.00325
1	1	1	2	1	1.31969e+07	1.46982e+07	-1.45834e+06	7.48004	1.00325	1.00325
1	1	1	2	2	1.31969e+07	1.46982e+07	-1.45834e+06	7.48004	1.00325	1.00325
1	1	1	2	3	1.31969e+07	1.46982e+07	-1.45834e+06	7.48004	1.00325	1.00325
1	1	1	2	4	1.31969e+07	1.46982e+07	-1.45834e+06	7.48004	1.00325	1.00325
1	1	1	2	5	1.31969e+07	1.46982e+07	-1.45834e+06	7.48004	1.00325	1.00325
1	1	1	2	6	1.31969e+07	1.46982e+07	-1.45834e+06	7.48004	1.00325	1.00325
1	1	1	2	7	1.31969e+07	1.46982e+07	-1.45834e+06	7.48004	1.00325	1.00325
1	1	1	2	8	1.31969e+07	1.46982e+07	-1.45834e+06	7.48004	1.00325	1.00325
1	1	1	2	9	1.31969e+07	1.46982e+07	-1.45834e+06	7.48004	1.00325	1.00325
1	1	1	2	10	1.31969e+07	1.46982e+07	-1.45834e+06	7.48004	1.00325	1.00325
1	1	1	2	11	1.31969e+07	1.46982e+07	-1.45834e+06	7.48004	1.00325	1.00325
1	1	1	2	12	1.31969e+07	1.46982e+07	-1.45834e+06	7.48004	1.00325	1.00325
1	1	1	3	1	1.31969e+07	1.46982e+07	-1.45834e+06	7.48004	1.00325	1.00325
1	1	1	3	2	1.31969e+07	1.46982e+07	-1.45834e+06	7.48004	1.00325	1.00325
1	1	1	3	3	1.31969e+07	1.46982e+07	-1.45834e+06	7.48004	1.00325	1.00325
1	1	1	3	4	1.31969e+07	1.46982e+07	-1.45834e+06	7.48004	1.00325	1.00325
1	1	1	3	5	1.31969e+07	1.46982e+07	-1.45834e+06	7.48004	1.00325	1.00325
1	1	1	3	6	1.31969e+07	1.46982e+07	-1.45834e+06	7.48004	1.00325	1.00325
1	1	1	3	7	1.31969e+07	1.46982e+07	-1.45834e+06	7.48004	1.00325	1.00325
1	1	1	3	8	1.31969e+07	1.46982e+07	-1.45834e+06	7.48004	1.00325	1.00325
1	1	1	3	9	1.31969e+07	1.46982e+07	-1.45834e+06	7.48004	1.00325	1.00325
1	1	1	3	10	1.31969e+07	1.46982e+07	-1.45834e+06	7.48004	1.00325	1.00325
1	1	1	3	11	1.31969e+07	1.46982e+07	-1.45834e+06	7.48004	1.00325	1.00325
1	1	1	3	12	1.31969e+07	1.46982e+07	-1.45834e+06	7.48004	1.00325	1.00325
1	1	1	4	1	1.31969e+07	1.46982e+07	-1.45834e+06	7.48004	1.00325	1.00325
1	1	1	4	2	1.31969e+07	1.46982e+07	-1.45834e+06	7.48004	1.00325	1.00325
1	1	1	4	3	1.31969e+07	1.46982e+07	-1.45834e+06	7.48004	1.00325	1.00325
1	1	1	4	4	1.31969e+07	1.46982e+07	-1.45834e+06	7.48004	1.00325	1.00325
1	1	1	4	5	1.31969e+07	1.46982e+07	-1.45834e+06	7.48004	1.00325	1.00325
1	1	1	4	6	1.31969e+07	1.46982e+07	-1.45834e+06	7.48004	1.00325	1.00325
1	1	1	4	7	1.31969e+07	1.46982e+07	-1.45834e+06	7.48004	1.00325	1.00325
1	1	1	4	8	1.31969e+07	1.46982e+07	-1.45834e+06	7.48004	1.00325	1.00325
1	1	1	4	9	1.31969e+07	1.46982e+07	-1.45834e+06	7.48004	1.00325	1.00325
1	1	1	4	10	1.31969e+07	1.46982e+07	-1.45834e+06	7.48004	1.00325	1.00325
1	1	1	4	11	1.31969e+07	1.46982e+07	-1.45834e+06	7.48004	1.00325	1.00325
1	1	1	4	12	1.31969e+07	1.46982e+07	-1.45834e+06	7.48004	1.00325	1.00325
1	1	1	5	1	1.31969e+07	1.46982e+07	-1.45834e+06	7.48004	1.00325	1.00325
1	1	1	5	2	1.31969e+07	1.46982e+07	-1.45834e+06	7.48004	1.00325	1.00325
1	1	1	5	3	1.31969e+07	1.46982e+07	-1.45834e+06	7.48004	1.00325	1.00325
1	1	1	5	4	1.31969e+07	1.46982e+07	-1.45834e+06	7.48004	1.00325	1.00325
1	1	1	5	5	1.31969e+07	1.46982e+07	-1.45834e+06	7.48004	1.00325	1.00325
1	1	1	5	6	1.31969e+07	1.46982e+07	-1.45834e+06	7.48004	1.00325	1.00325
1	1	1	5	7	1.31969e+07	1.46982e+07	-1.45834e+06	7.48004	1.00325	1.00325
1	1	1	5	8	1.31969e+07	1.46982e+07	-1.45834e+06	7.48004	1.00325	1.00325
1	1	1	5	9	1.31969e+07	1.46982e+07	-1.45834e+06	7.48004	1.00325	1.00325
1	1	1	5	10	1.31969e+07	1.46982e+07	-1.45834e+06	7.48004	1.00325	1.00325
1	1	1	5	11	1.31969e+07	1.46982e+07	-1.45834e+06	7.48004	1.00325	1.00325
1	1	1	5	12	1.31969e+07	1.46982e+07	-1.45834e+06	7.48004	1.00325	1.00325
1	1	2	1	1	5.89262e+06	6.54148e+06	-671034	3.92902	0.996237	0.996238
1	1	2	1	2	5.80116e+06	6.43779e+06	-647756	3.40761	0.998081	0.998082
1	1	2	1	3	5.81994e+06	6.4549e+06	-637851	2.78217	0.999503	0.999504
1	1	2	1	4	6.12112e+06	6.78447e+06	-677868	2.23972	0.997629	0.997629
1	1	2	1	5	6.62399e+06	7.33772e+06	-757376	1.86019	0.99341	0.99341
1	1	2	1	6	7.01663e+06	7.77016e+06	-823695	1.65396	0.99	0.99
1	1	2	1	7	7.01663e+06	7.77016e+06	-823695	1.6522	0.99	0.99
1	1	2	1	8	6.62399e+06	7.33772e+06	-757376	1.82534	0.99341	0.99341
1	1	2	1	9	6.12112e+06	6.78447e+06	-677868	2.25678	0.997629	0.997629
1	1	2	1	10	5.81994e+06	6.4549e+06	-637851	2.8077	0.999503	0.999504
1	1	2	1	11	5.80116e+06	6.43779e+06	-647756	3.42927	0.998081	0.998082
1	1	2	1	12	5.89262e+06	6.54148e+06	-671034	3.91187	0.996237	0.996238
1	1	2	2	1	1.03263e+07	1.14528e+07	-1.20125e+06	3.58431	0.992761	0.992762
1	1	2	2	2	9.84343e+06	1.09053e+07	-1.12007e+06	3.47689	0.994085	0.994085
1	1	2	2	3	9.27517e+06	1.02568e+07	-1.01268e+06	2.95159	0.996651	0.996652
1	1	2	2	4	9.04178e+06	9.97826e+06	-949846	2.39264	0.998522	0.998522
1	1	2	2	5	9.2058e+06	1.0142e+07	-965467	1.60881	0.996816	0.996816
1	1	2	2	6	9.45525e+06	1.04068e+07	-1.00037e+06	1.10872	0.994835	0.994835
1	1	2	2	7	9.45525e+06	1.04068e+07	-1.00037e+06	1.08582	0.994835	0.994835
1	1	2	2	8	9.2058e+06	1.0142e+07	-965467	1.63833	0.996816	0.996816
1	1	2	2	9	9.04178e+06	9.97826e+06	-949846	2.3658	0.998522	0.998522
1	1	2	2	10	9.27517e+06	1.02568e+07	-1.01268e+06	2.96084	0.996651	0.996652
1	1	2	2	11	9.84343e+06	1.09053e+07	-1.12007e+06	3.45098	0.994085	0.994085
1	1	2	2	12	1.03263e+07	1.14528e+07	-1.20125e+06	3.6486	0.992761	0.992762
1	1	2	3	1	3.32513e+06	3.65824e+06	-355670	2.02241	0.993215	0.993215
1	1	2	3	2	3.19058e+06	3.50271e+06	-326807	2.16634	0.995401	0.995401
1	1	2	3	3	2.99992e+06	3.28189e+06	-293415	1.05463	0.996184	0.996184
1	1	2	3	4	2.84663e+06	3.10248e+06	-259294	0.647588	0.998788	0.998788
1	1	2	3	5	2.77179e+06	3.01168e+06	-237990	0.529574	1.00068	1.00068
1	1	2	3	6	2.75306e+06	2.98627e+06	-231275	0.442919	1.0007	1.0007
1	1	2	3	7	2.75306e+06	2.98627e+06	-231275	0.454493	1.0007	1.0007
1	1	2	3	8	2.77179e+06	3.01168e+06	-237990	0.527758	1.00068	1.00068
1	1	2	3	9	2.84663e+06	3.10248e+06	-259294	0.643536	0.998788	0.998788
1	1	2	3	10	2.99992e+06	3.28189e+06	-293415	1.07062	0.996184	0.996184
1	1	2	3	11	3.19058e+06	3.50271e+06	-326807	2.15754	0.995401	0.995401
1	1	2	3	12	3.32513e+06	3.65824e+06	-355670	2.03095	0.993215	0.993215
1	1	2	4	1	3.32513e+06	3.65824e+06	-355670	2.03095	0.993215	0.993215
1	1	2	4	2	3.32513e+06	3.65824e+06	-355670	2.03095	0.993215	0.993215
1	1	2	4	3	3.32513e+06	3.65824e+06	-355670	2.03095	0.993215	0.993215
1	1	2	4	4	3.32513e+06	3.65824e+06	-355670	2.03095	0.993215	0.993215
1	1	2	4	5	3.32513e+06	3.65824e+06	-355670	2.03095	0.993215	0.993215
1	1	2	4	6	3.32513e+06	3.65824e+06	-355670	2.03095	0.993215	0.993215
1	1	2	4	7	3.32513e+06	3.65824e+06	-355670	2.03095	0.993215	0.993215
1	1	2	4	8	3.32513e+06	3.65824e+06	-355670	2.03095	0.993215	0.993215
1	1	2	4	9	3.32513e+06	3.65824e+06	-355670	2.03095	0.993215	0.993215
1	1	2	4	10	3.32513e+06	3.65824e+06	-355670	2.03095	0.993215	0.993215
1	1	2	4	11	3.32513e+06	3.65824e+06	-355670	2.03095	0.993215	0.993215
1	1	2	4	12	3.32513e+06	3.65824e+06	-355670	2.03095	0.993215	0.993215
1	1	2	5	1	3.32513e+06	3.65824e+06	-355670	2.03095	0.993215	0.993215
1	1	2	5	2	3.32513e+06	3.65824e+06	-355670	2.03095	0.993215	0.993215
1	1	2	5	3	3.32513e+06	3.65824e+06	-355670	2.03095	0.993215	0.993215
1	1	2	5	4	3.32513e+06	3.65824e+06	-355670	2.03095	0.993215	0.993215
1	1	2	5	5	3.32513e+06	3.65824e+06	-355670	2.03095	0.993215	0.993215
1	1	2	5	6	3.32513e+06	3.65824e+06	-355670	2.03095	0.993215	0.993215
1	1	2	5	7	3.32513e+06	3.65824e+06	-355670	2.03095	0.993215	0.993215
1	1	2	5	8	3.32513e+06	3.65824e+06	-355670	2.03095	0.993215	0.993215
1	1	2	5	9	3.32513e+06	3.65824e+06	-355670	2.03095	0.993215	0.993215
1	1	2	5	10	3.32513e+06	3.65824e+06	-355670	2.03095	0.993215	0.993215
1	1	2	5	11	3.32513e+06	3.65824e+06	-355670	2.03095	0.993215	0.993215
1	1	2	5	12	3.32513e+06	3.65824e+06	-355670	2.03095	0.993215	0.993215
1	1	3	1	1	1.9722e+06	2.17611e+06	-226204	1.88521	0.988694	0.988694
1	1	3	1	2	2.0762e+06	2.29005e+06	-238273	1.69545	0.988234	0.988235
1	1	3	1	3	2.13913e+06	2.35802e+06	-252698	1.39157	0.984196	0.984196
1	1	3	1	4	2.02692e+06	2.23278e+06	-240670	1.15133	0.982827	0.982827
1	1	3	1	5	1.76964e+06	1.94822e+06	-197145	0.983197	0.989508	0.989508
1	1	3	1	6	1.55343e+06	1.70961e+06	-159174	0.894975	0.998073	0.998074
1	1	3	1	7	1.55343e+06	1.70961e+06	-159174	0.894083	0.998073	0.998074
1	1	3	1	8	1.76964e+06	1.94822e+06	-197145	0.990235	0.989508	0.989508
1	1	3	1	9	2.02692e+06	2.23278e+06	-240670	1.16262	0.982827	0.982827
1	1	3	1	10	2.13913e+06	2.35802e+06	-252698	1.41376	0.984196	0.984196
1	1	3	1	11	2.0762e+06	2.29005e+06	-238273	1.69224	0.988234	0.988235
1	1	3	1	12	1.9722e+06	2.17611e+06	-226204	1.88713	0.988694	0.988694
1	1	3	2	1	4.38107e+06	4.83548e+06	-505394	1.65797	0.988365	0.988365
1	1	3	2	2	4.21038e+06	4.64178e+06	-470857	1.7352	0.990628	0.990629
1	1	3	2	3	4.06271e+06	4.4704e+06	-434611	1.45685	0.993373	0.993373
1	1	3	2	4	4.12562e+06	4.53e+06	-437980	0.997623	0.991855	0.991855
1	1	3	2	5	4.38224e+06	4.80328e+06	-470191	0.645339	0.988785	0.988785
1	1	3	2	6	4.61584e+06	5.05432e+06	-498637	0.478272	0.986967	0.986967
1	1	3	2	7	4.61584e+06	5.05432e+06	-498637	0.474104	0.986967	0.986967
1	1	3	2	8	4.38224e+06	4.80328e+06	-470191	0.644758	0.988785	0.988785
1	1	3	2	9	4.12562e+06	4.53e+06	-437980	0.986131	0.991855	0.991855
1	1	3	2	10	4.06271e+06	4.4704e+06	-434611	1.44002	0.993373	0.993373
1	1	3	2	11	4.21038e+06	4.64178e+06	-470857	1.71643	0.990628	0.990629
1	1	3	2	12	4.38107e+06	4.83548e+06	-505394	1.65902	0.988365	0.988365
1	1	3	3	1	2.88542e+06	3.17563e+06	-321755	1.25965	0.989069	0.989069
1	1	3	3	2	2.70237e+06	2.96789e+06	-287432	1.21524	0.99189	0.99189
1	1	3	3	3	2.49361e+06	2.72917e+06	-251948	0.816335	0.993427	0.993427
1	1	3	3	4	2.42337e+06	2.64248e+06	-230619	0.479658	0.995253	0.995253
1	1	3	3	5	2.51046e+06	2.72926e+06	-234524	0.304687	0.993736	0.993736
1	1	3	3	6	2.62327e+06	2.84719e+06	-247357	0.234205	0.991066	0.991066
1	1	3	3	7	2.62327e+06	2.84719e+06	-247357	0.235806	0.991066	0.991066
1	1	3	3	8	2.51046e+06	2.72926e+06	-234524	0.30972	0.993736	0.993736
1	1	3	3	9	2.42337e+06	2.64248e+06	-230619	0.479568	0.995253	0.995253
1	1	3	3	10	2.49361e+06	2.72917e+06	-251948	0.81444	0.993427	0.993427
1	1	3	3	11	2.70237e+06	2.96789e+06	-287432	1.20146	0.99189	0.99189
1	1	3	3	12	2.88542e+06	3.17563e+06	-321755	1.27571	0.989069	0.989069
1	1	3	4	1	897713	978410	-88596.1	0.326356	0.991201	0.991202
1	1	3	4	2	814053	884160	-78273.7	0.322104	0.989968	0.989968
1	1	3	4	3	707396	764122	-59945.7	0.275153	0.995449	0.995449
1	1	3	4	4	644567	692325	-48372.9	0.200188	0.999045	0.999045
1	1	3	4	5	642402	686936	-45271.1	0.136972	0.998852	0.998852
1	1	3	4	6	663233	707505	-46133.1	0.105217	0.997193	0.997193
1	1	3	4	7	663233	707505	-46133.1	0.105135	0.997193	0.997193
1	1	3	4	8	642402	686936	-45271.1	0.138094	0.998852	0.998852
1	1	3	4	9	644567	692325	-48372.9	0.200686	0.999045	0.999045
1	1	3	4	10	707396	764122	-59945.7	0.271394	0.995449	0.995449
1	1	3	4	11	814053	884160	-78273.7	0.329637	0.989968	0.989968
1	1	3	4	12	897713	978410	-88596.1	0.326372	0.991201	0.991202
1	1	3	5	1	127787	133215	-6461.19	0.0261619	0.991919	0.99192
1	1	3	5	2	118951	123271	-5789.47	0.0221422	0.987647	0.987647
1	1	3	5	3	108491	111430	-4834.58	0.0155187	0.982528	0.982528
1	1	3	5	4	104054	105934	-4063.47	0.0101221	0.979018	0.979018
1	1	3	5	5	106829	108035	-3587.47	0.00686466	0.977701	0.977701
1	1	3	5	6	111229	112085	-3329.34	0.00553584	0.97777	0.97777
1	1	3	5	7	111229	112085	-3329.34	0.00552944	0.97777	0.97777
1	1	3	5	8	106829	108035	-3587.47	0.00698532	0.977701	0.977701
1	1	3	5	9	104054	105934	-4063.47	0.00977281	0.979018	0.979018
1	1	3	5	10	108491	111430	-4834.58	0.0150606	0.982528	0.982528
1	1	3	5	11	118951	123271	-5789.47	0.0215194	0.987647	0.987647
1	1	3	5	12	127787	133215	-6461.19	0.0267663	0.991919	0.99192
1	1	4	1	1	889282	973964	-98045.2	0.882307	0.984973	0.984973
1	1	4	1	2	951081	1.04125e+06	-106436	0.756242	0.982901	0.982901
1	1	4	1	3	965224	1.05606e+06	-113190	0.597113	0.976835	0.976836
1	1	4	1	4	835025	912931	-97267.7	0.464058	0.976814	0.976814
1	1	4	1	5	595369	650508	-57710.8	0.384956	0.995679	0.99568
1	1	4	1	6	403370	440569	-22915.8	0.344585	1.03541	1.03541
1	1	4	1	7	403370	440569	-22915.8	0.344429	1.03541	1.03541
1	1	4	1	8	595369	650508	-57710.8	0.381613	0.995679	0.99568
1	1	4	1	9	835025	912931	-97267.7	0.463677	0.976814	0.976814
1	1	4	1	10	965224	1.05606e+06	-113190	0.593817	0.976835	0.976836
1	1	4	1	11	951081	1.04125e+06	-106436	0.758928	0.982901	0.982901
1	1	4	1	12	889282	973964	-98045.2	0.898393	0.984973	0.984973
1	1	4	2	1	2.24949e+06	2.46554e+06	-257416	0.868179	0.98161	0.98161
1	1	4	2	2	2.15438e+06	2.35842e+06	-230476	0.672954	0.98773	0.98773
1	1	4	2	3	2.05247e+06	2.2423e+06	-213634	0.45748	0.9884	0.9884
1	1	4	2	4	2.0339e+06	2.21703e+06	-211006	0.304773	0.986297	0.986297
1	1	4	2	5	2.10364e+06	2.2888e+06	-222445	0.217826	0.982276	0.982276
1	1	4	2	6	2.18017e+06	2.36961e+06	-236491	0.181702	0.978415	0.978415
1	1	4	2	7	2.18017e+06	2.36961e+06	-236491	0.177429	0.978415	0.978415
1	1	4	2	8	2.10364e+06	2.2888e+06	-222445	0.216866	0.982276	0.982276
1	1	4	2	9	2.0339e+06	2.21703e+06	-211006	0.305906	0.986297	0.986297
1	1	4	2	10	2.05247e+06	2.2423e+06	-213634	0.458338	0.9884	0.9884
1	1	4	2	11	2.15438e+06	2.35842e+06	-230476	0.67013	0.98773	0.98773
1	1	4	2	12	2.24949e+06	2.46554e+06	-257416	0.865952	0.98161	0.98161
1	1	4	3	1	1.8888e+06	2.06661e+06	-207027	0.452203	0.984532	0.984532
1	1	4	3	2	1.75961e+06	1.92097e+06	-183604	0.383721	0.98736	0.98736
1	1	4	3	3	1.61281e+06	1.75435e+06	-157142	0.290279	0.990326	0.990326
1	1	4	3	4	1.56471e+06	1.69548e+06	-146355	0.220787	0.990039	0.990039
1	1	4	3	5	1.62818e+06	1.75879e+06	-151760	0.166784	0.987007	0.987007
1	1	4	3	6	1.70926e+06	1.84323e+06	-161552	0.139536	0.98386	0.98386
1	1	4	3	7	1.70926e+06	1.84323e+06	-161552	0.138824	0.98386	0.98386
1	1	4	3	8	1.62818e+06	1.75879e+06	-151760	0.167806	0.987007	0.987007
1	1	4	3	9	1.56471e+06	1.69548e+06	-146355	0.222658	0.990039	0.990039
1	1	4	3	10	1.61281e+06	1.75435e+06	-157142	0.28489	0.990326	0.990326
1	1	4	3	11	1.75961e+06	1.92097e+06	-183604	0.386673	0.98736	0.98736
1	1	4	3	12	1.8888e+06	2.06661e+06	-207027	0.443604	0.984532	0.984532
1	1	4	4	1	763421	830321	-74244	0.210354	0.99038	0.99038
1	1	4	4	2	690975	748866	-64430	0.231327	0.990537	0.990537
1	1	4	4	3	609304	656693	-52015.4	0.218636	0.992407	0.992407
1	1	4	4	4	584105	625957	-45534.4	0.163687	0.993696	0.993696
1	1	4	4	5	622128	663745	-48035.1	0.112413	0.989682	0.989682
1	1	4	4	6	669376	712440	-53545.5	0.0841581	0.984341	0.984341
1	1	4	4	7	669376	712440	-53545.5	0.0844099	0.984341	0.984341
1	1	4	4	8	622128	663745	-48035.1	0.113385	0.989682	0.989682
1	1	4	4	9	584105	625957	-45534.4	0.167635	0.993696	0.993696
1	1	4	4	10	609304	656693	-52015.4	0.219343	0.992407	0.992407
1	1	4	4	11	690975	748866	-64430	0.232152	0.990537	0.990537
1	1	4	4	12	763421	830321	-74244	0.208841	0.99038	0.99038
1	1	4	5	1	184972	197858	-14616	0.0904116	0.990643	0.990644
1	1	4	5	2	162431	172800	-12338.6	0.0892225	0.987876	0.987876
1	1	4	5	3	135462	142937	-8674.68	0.0675084	0.991143	0.991143
1	1	4	5	4	123365	129134	-6498.76	0.043994	0.994084	0.994084
1	1	4	5	5	129383	134615	-6438.41	0.0275923	0.990679	0.990679
1	1	4	5	6	139828	145017	-7128.28	0.0202378	0.986131	0.986131
1	1	4	5	7	139828	145017	-7128.28	0.0203635	0.986131	0.986131
1	1	4	5	8	129383	134615	-6438.41	0.0276624	0.990679	0.990679
1	1	4	5	9	123365	129134	-6498.76	0.043913	0.994084	0.994084
1	1	4	5	10	135462	142937	-8674.68	0.0677739	0.991143	0.991143
1	1	4	5	11	162431	172800	-12338.6	0.0873168	0.987876	0.987876
1	1	4	5	12	184972	197858	-14616	0.0903645	0.990643	0.990644
1	1	5	1	1	512740	556480	-55270	0.680119	0.977514	0.977515
1	1	5	1	2	507833	550931	-54928.4	0.602525	0.976705	0.976706
1	1	5	1	3	477550	517720	-52069.3	0.50065	0.975082	0.975083
1	1	5	1	4	408224	442214	-42040.7	0.398263	0.980279	0.980279
1	1	5	1	5	318430	344712	-27660.2	0.342336	0.995672	0.995673
1	1	5	1	6	254010	274870	-16669.9	0.312654	1.0165	1.0165
1	1	5	1	7	254010	274870	-16669.9	0.310912	1.0165	1.0165
1	1	5	1	8	318430	344712	-27660.2	0.337302	0.995672	0.995673
1	1	5	1	9	408224	442214	-42040.7	0.407468	0.980279	0.980279
1	1	5	1	10	477550	517720	-52069.3	0.500264	0.975082	0.975083
1	1	5	1	11	507833	550931	-54928.4	0.607396	0.976705	0.976706
1	1	5	1	12	512740	556480	-55270	0.682361	0.977514	0.977515
1	1	5	2	1	1.31996e+06	1.43392e+06	-145172	0.500299	0.976355	0.976355
1	1	5	2	2	1.34383e+06	1.45794e+06	-142875	0.422226	0.978596	0.978597
1	1	5	2	3	1.30745e+06	1.41539e+06	-137637	0.303619	0.977284	0.977284
1	1	5	2	4	1.14285e+06	1.23425e+06	-117614	0.210226	0.977058	0.977058
1	1	5	2	5	894131	963732	-83432.3	0.154662	0.984531	0.984531
1	1	5	2	6	705659	759752	-56405.9	0.130241	0.996722	0.996722
1	1	5	2	7	705659	759752	-56405.9	0.128841	0.996722	0.996722
1	1	5	2	8	894131	963732	-83432.3	0.15522	0.984531	0.984531
1	1	5	2	9	1.14285e+06	1.23425e+06	-117614	0.211596	0.977058	0.977058
1	1	5	2	10	1.30745e+06	1.41539e+06	-137637	0.305101	0.977284	0.977284
1	1	5	2	11	1.34383e+06	1.45794e+06	-142875	0.413702	0.978596	0.978597
1	1	5	2	12	1.31996e+06	1.43392e+06	-145172	0.496922	0.976355	0.976355
1	1	5	3	1	1.234e+06	1.33862e+06	-129021	0.231537	0.980231	0.980231
1	1	5	3	2	1.14757e+06	1.24189e+06	-115733	0.207913	0.981337	0.981337
1	1	5	3	3	1.04109e+06	1.12231e+06	-98229.6	0.168619	0.983659	0.983659
1	1	5	3	4	986309	1.05892e+06	-88784.6	0.123377	0.9836	0.9836
1	1	5	3	5	997897	1.06787e+06	-90813.7	0.0939921	0.979111	0.979111
1	1	5	3	6	1.02954e+06	1.09976e+06	-96911.4	0.077753	0.974074	0.974074
1	1	5	3	7	1.02954e+06	1.09976e+06	-96911.4	0.0772582	0.974074	0.974074
1	1	5	3	8	997897	1.06787e+06	-90813.7	0.0940685	0.979111	0.979111
1	1	5	3	9	986309	1.05892e+06	-88784.6	0.125314	0.9836	0.9836
1	1	5	3	10	1.04109e+06	1.12231e+06	-98229.6	0.165559	0.983659	0.983659
1	1	5	3	11	1.14757e+06	1.24189e+06	-115733	0.212807	0.981337	0.981337
1	1	5	3	12	1.234e+06	1.33862e+06	-129021	0.230668	0.980231	0.980231
1	1	5	4	1	614912	663634	-59028	0.113775	0.98324	0.98324
1	1	5	4	2	543821	584687	-50105.1	0.116779	0.983012	0.983012
1	1	5	4	3	461418	493184	-38481.4	0.111066	0.985446	0.985446
1	1	5	4	4	430512	457417	-32115.1	0.0894431	0.987897	0.987897
1	1	5	4	5	459386	485848	-34861.2	0.0664969	0.981718	0.981718
1	1	5	4	6	499571	527042	-39546.6	0.0529726	0.975827	0.975827
1	1	5	4	7	499571	527042	-39546.6	0.0530769	0.975827	0.975827
1	1	5	4	8	459386	485848	-34861.2	0.0665273	0.981718	0.981718
1	1	5	4	9	430512	457417	-32115.1	0.0888122	0.987897	0.987897
1	1	5	4	10	461418	493184	-38481.4	0.108256	0.985446	0.985446
1	1	5	4	11	543821	584687	-50105.1	0.117206	0.983012	0.983012
1	1	5	4	12	614912	663634	-59028	0.114239	0.98324	0.98324
1	1	5	5	1	172639	183910	-12487.2	0.0635353	0.992957	0.992958
1	1	5	5	2	152867	161917	-10982.6	0.0653949	0.987351	0.987352
1	1	5	5	3	129668	136188	-8265.09	0.0589425	0.986547	0.986547
1	1	5	5	4	120301	125325	-6252.59	0.0435188	0.989783	0.989783
1	1	5	5	5	127277	131785	-6117.18	0.0306636	0.987355	0.987356
1	1	5	5	6	137682	142101	-6652.43	0.0236477	0.983775	0.983775
1	1	5	5	7	137682	142101	-6652.43	0.023307	0.983775	0.983775
1	1	5	5	8	127277	131785	-6117.18	0.0305508	0.987355	0.987356
1	1	5	5	9	120301	125325	-6252.59	0.0434808	0.989783	0.989783
1	1	5	5	10	129668	136188	-8265.09	0.0565432	0.986547	0.986547
1	1	5	5	11	152867	161917	-10982.6	0.0645352	0.987351	0.987352
1	1	5	5	12	172639	183910	-12487.2	0.0637246	0.992957	0.992958
1	1	6	1	1	313866	336748	-30594.5	0.351785	0.975428	0.975428
1	1	6	1	2	305535	327666	-29947.1	0.327658	0.974419	0.974419
1	1	6	1	3	283640	303957	-27639.6	0.289826	0.974185	0.974185
1	1	6	1	4	246580	264019	-22306.5	0.249238	0.980258	0.980259
1	1	6	1	5	204287	218577	-15721.7	0.219228	0.99299	0.992991
1	1	6	1	6	175559	187762	-10996.2	0.204124	1.00687	1.00687
1	1	6	1	7	175559	187762	-10996.2	0.206344	1.00687	1.00687
1	1	6	1	8	204287	218577	-15721.7	0.220684	0.99299	0.992991
1	1	6	1	9	246580	264019	-22306.5	0.247238	0.980258	0.980259
1	1	6	1	10	283640	303957	-27639.6	0.292362	0.974185	0.974185
1	1	6	1	11	305535	327666	-29947.1	0.32369	0.974419	0.974419
1	1	6	1	12	313866	336748	-30594.5	0.351562	0.975428	0.975428
1	1	6	2	1	859834	923428	-89435.7	0.255874	0.969946	0.969946
1	1	6	2	2	860761	923108	-85224	0.228346	0.973422	0.973422
1	1	6	2	3	814170	871085	-79580.7	0.180588	0.972161	0.972161
1	1	6	2	4	684350	730308	-65452.5	0.139021	0.971514	0.971514
1	1	6	2	5	506087	538933	-44019.2	0.108942	0.977923	0.977923
1	1	6	2	6	375340	399231	-27599.7	0.0939399	0.990118	0.990119
1	1	6	2	7	375340	399231	-27599.7	0.0942221	0.990118	0.990119
1	1	6	2	8	506087	538933	-44019.2	0.109253	0.977923	0.977923
1	1	6	2	9	684350	730308	-65452.5	0.139263	0.971514	0.971514
1	1	6	2	10	814170	871085	-79580.7	0.182555	0.972161	0.972161
1	1	6	2	11	860761	923108	-85224	0.228252	0.973422	0.973422
