Q2	Xb	Zh	Pt	Phi	SigmaB	SigmaOb	Tail1	Tail2	fact_no_ex	fact_ex	
1	1	2	2	9	5.01554e+06	5.43081e+06	-426110	0.549226	0.997838	0.997838
1	1	2	2	10	5.16606e+06	5.61802e+06	-472598	0.733009	0.996006	0.996007
1	1	2	2	11	5.50956e+06	6.0159e+06	-541116	0.919345	0.993689	0.993689
1	1	2	2	12	5.79796e+06	6.3466e+06	-599149	1.1267	0.991289	0.991289
1	1	2	3	1	5.79796e+06	6.3466e+06	-599149	1.1267	0.991289	0.991289
1	1	2	3	2	5.79796e+06	6.3466e+06	-599149	1.1267	0.991289	0.991289
1	1	2	3	3	5.79796e+06	6.3466e+06	-599149	1.1267	0.991289	0.991289
1	1	2	3	4	5.79796e+06	6.3466e+06	-599149	1.1267	0.991289	0.991289
1	1	2	3	5	5.79796e+06	6.3466e+06	-599149	1.1267	0.991289	0.991289
1	1	2	3	6	5.79796e+06	6.3466e+06	-599149	1.1267	0.991289	0.991289
1	1	2	3	7	5.79796e+06	6.3466e+06	-599149	1.1267	0.991289	0.991289
1	1	2	3	8	5.79796e+06	6.3466e+06	-599149	1.1267	0.991289	0.991289
1	1	2	3	9	5.79796e+06	6.3466e+06	-599149	1.1267	0.991289	0.991289
1	1	2	3	10	5.79796e+06	6.3466e+06	-599149	1.1267	0.991289	0.991289
1	1	2	3	11	5.79796e+06	6.3466e+06	-599149	1.1267	0.991289	0.991289
1	1	2	3	12	5.79796e+06	6.3466e+06	-599149	1.1267	0.991289	0.991289
1	1	2	4	1	5.79796e+06	6.3466e+06	-599149	1.1267	0.991289	0.991289
1	1	2	4	2	5.79796e+06	6.3466e+06	-599149	1.1267	0.991289	0.991289
1	1	2	4	3	5.79796e+06	6.3466e+06	-599149	1.1267	0.991289	0.991289
1	1	2	4	4	5.79796e+06	6.3466e+06	-599149	1.1267	0.991289	0.991289
1	1	2	4	5	5.79796e+06	6.3466e+06	-599149	1.1267	0.991289	0.991289
1	1	2	4	6	5.79796e+06	6.3466e+06	-599149	1.1267	0.991289	0.991289
1	1	2	4	7	5.79796e+06	6.3466e+06	-599149	1.1267	0.991289	0.991289
1	1	2	4	8	5.79796e+06	6.3466e+06	-599149	1.1267	0.991289	0.991289
1	1	2	4	9	5.79796e+06	6.3466e+06	-599149	1.1267	0.991289	0.991289
1	1	2	4	10	5.79796e+06	6.3466e+06	-599149	1.1267	0.991289	0.991289
1	1	2	4	11	5.79796e+06	6.3466e+06	-599149	1.1267	0.991289	0.991289
1	1	2	4	12	5.79796e+06	6.3466e+06	-599149	1.1267	0.991289	0.991289
1	1	2	5	1	5.79796e+06	6.3466e+06	-599149	1.1267	0.991289	0.991289
1	1	2	5	2	5.79796e+06	6.3466e+06	-599149	1.1267	0.991289	0.991289
1	1	2	5	3	5.79796e+06	6.3466e+06	-599149	1.1267	0.991289	0.991289
1	1	2	5	4	5.79796e+06	6.3466e+06	-599149	1.1267	0.991289	0.991289
1	1	2	5	5	5.79796e+06	6.3466e+06	-599149	1.1267	0.991289	0.991289
1	1	2	5	6	5.79796e+06	6.3466e+06	-599149	1.1267	0.991289	0.991289
1	1	2	5	7	5.79796e+06	6.3466e+06	-599149	1.1267	0.991289	0.991289
1	1	2	5	8	5.79796e+06	6.3466e+06	-599149	1.1267	0.991289	0.991289
1	1	2	5	9	5.79796e+06	6.3466e+06	-599149	1.1267	0.991289	0.991289
1	1	2	5	10	5.79796e+06	6.3466e+06	-599149	1.1267	0.991289	0.991289
1	1	2	5	11	5.79796e+06	6.3466e+06	-599149	1.1267	0.991289	0.991289
1	1	2	5	12	5.79796e+06	6.3466e+06	-599149	1.1267	0.991289	0.991289
1	1	3	1	1	5.84952e+06	6.45566e+06	-673110	1.63245	0.988551	0.988551
1	1	3	1	2	5.60476e+06	6.17803e+06	-628620	1.7413	0.990124	0.990124
1	1	3	1	3	5.39613e+06	5.93598e+06	-576590	1.4577	0.993192	0.993192
1	1	3	1	4	5.49482e+06	6.03101e+06	-581664	0.981502	0.991723	0.991723
1	1	3	1	5	5.8744e+06	6.43564e+06	-628024	0.615884	0.98863	0.98863
1	1	3	1	6	6.21786e+06	6.8048e+06	-666693	0.445836	0.987175	0.987175
1	1	3	1	7	6.21786e+06	6.8048e+06	-666693	0.452322	0.987175	0.987175
1	1	3	1	8	5.8744e+06	6.43564e+06	-628024	0.613754	0.98863	0.98863
1	1	3	1	9	5.49482e+06	6.03101e+06	-581664	0.968588	0.991723	0.991723
1	1	3	1	10	5.39613e+06	5.93598e+06	-576590	1.43397	0.993192	0.993192
1	1	3	1	11	5.60476e+06	6.17803e+06	-628620	1.70454	0.990124	0.990124
1	1	3	1	12	5.84952e+06	6.45566e+06	-673110	1.61446	0.988551	0.988551
1	1	3	2	1	4.34059e+06	4.77035e+06	-487965	1.02856	0.986591	0.986592
1	1	3	2	2	4.01356e+06	4.40041e+06	-430508	0.932403	0.989121	0.989121
1	1	3	2	3	3.64058e+06	3.97603e+06	-362128	0.61848	0.992671	0.992671
1	1	3	2	4	3.51503e+06	3.82311e+06	-327959	0.38728	0.994344	0.994345
1	1	3	2	5	3.67055e+06	3.97905e+06	-346799	0.258957	0.989566	0.989566
1	1	3	2	6	3.87202e+06	4.18982e+06	-370801	0.198022	0.986313	0.986313
1	1	3	2	7	3.87202e+06	4.18982e+06	-370801	0.199422	0.986313	0.986313
1	1	3	2	8	3.67055e+06	3.97905e+06	-346799	0.257915	0.989566	0.989566
1	1	3	2	9	3.51503e+06	3.82311e+06	-327959	0.386322	0.994344	0.994345
1	1	3	2	10	3.64058e+06	3.97603e+06	-362128	0.616142	0.992671	0.992671
1	1	3	2	11	4.01356e+06	4.40041e+06	-430508	0.924705	0.989121	0.989121
1	1	3	2	12	4.34059e+06	4.77035e+06	-487965	1.04671	0.986591	0.986592
1	1	3	3	1	1.62783e+06	1.77307e+06	-165424	0.306692	0.987606	0.987606
1	1	3	3	2	1.48765e+06	1.61469e+06	-145309	0.30536	0.987717	0.987717
1	1	3	3	3	1.30536e+06	1.40897e+06	-114321	0.266198	0.991794	0.991794
1	1	3	3	4	1.19028e+06	1.2774e+06	-92493.4	0.193667	0.995483	0.995483
1	1	3	3	5	1.17325e+06	1.25345e+06	-83521	0.132664	0.997175	0.997175
1	1	3	3	6	1.19834e+06	1.27714e+06	-82357.7	0.0996692	0.997032	0.997032
1	1	3	3	7	1.19834e+06	1.27714e+06	-82357.7	0.101662	0.997032	0.997032
1	1	3	3	8	1.17325e+06	1.25345e+06	-83521	0.132655	0.997175	0.997175
1	1	3	3	9	1.19028e+06	1.2774e+06	-92493.4	0.194647	0.995483	0.995483
1	1	3	3	10	1.30536e+06	1.40897e+06	-114321	0.26419	0.991794	0.991794
1	1	3	3	11	1.48765e+06	1.61469e+06	-145309	0.308792	0.987717	0.987717
1	1	3	3	12	1.62783e+06	1.77307e+06	-165424	0.30424	0.987606	0.987606
1	1	3	4	1	335911	358859	-16902.5	0.111198	1.018	1.018
1	1	3	4	2	308578	328046	-18261.1	0.0947979	1.00391	1.00391
1	1	3	4	3	273912	289009	-17138.2	0.0627374	0.992547	0.992548
1	1	3	4	4	253876	265854	-13310.2	0.0372264	0.99475	0.99475
1	1	3	4	5	253840	264278	-12483.9	0.0230568	0.991941	0.991941
1	1	3	4	6	261137	271034	-12681.8	0.0177546	0.989336	0.989336
1	1	3	4	7	261137	271034	-12681.8	0.017721	0.989336	0.989336
1	1	3	4	8	253840	264278	-12483.9	0.0231847	0.991941	0.991941
1	1	3	4	9	253876	265854	-13310.2	0.0367545	0.99475	0.99475
1	1	3	4	10	273912	289009	-17138.2	0.0636311	0.992547	0.992548
1	1	3	4	11	308578	328046	-18261.1	0.0982567	1.00391	1.00391
1	1	3	4	12	335911	358859	-16902.5	0.110436	1.018	1.018
1	1	3	5	1	335911	331649	-10160.1	0.00560929	0.957066	0.957066
1	1	3	5	2	308578	302510	-7415.02	0.00479364	0.956305	0.956305
1	1	3	5	3	273912	265714	-4396.82	0.00391155	0.954019	0.954019
1	1	3	5	4	253876	243777	-2253.19	0.003036	0.951345	0.951345
1	1	3	5	5	253840	241886	-1355.96	0.00244498	0.947568	0.947568
1	1	3	5	6	261137	247842	-1462.85	0.00215568	0.943485	0.943485
1	1	3	5	7	261137	247842	-1462.85	0.00217167	0.943485	0.943485
1	1	3	5	8	253840	241886	-1355.96	0.00244311	0.947568	0.947568
1	1	3	5	9	253876	243777	-2253.19	0.00302918	0.951345	0.951345
1	1	3	5	10	273912	265714	-4396.82	0.00385033	0.954019	0.954019
1	1	3	5	11	308578	302510	-7415.02	0.00480378	0.956305	0.956305
1	1	3	5	12	335911	331649	-10160.1	0.00559031	0.957066	0.957066
1	1	4	1	1	2.87244e+06	3.14821e+06	-324100	0.837896	0.983172	0.983173
1	1	4	1	2	2.7645e+06	3.02599e+06	-295174	0.645814	0.987816	0.987816
1	1	4	1	3	2.66203e+06	2.90756e+06	-278140	0.439085	0.987751	0.987751
1	1	4	1	4	2.677e+06	2.917e+06	-276694	0.294785	0.986294	0.986294
1	1	4	1	5	2.8054e+06	3.05093e+06	-295830	0.212235	0.982073	0.982073
1	1	4	1	6	2.92832e+06	3.18113e+06	-315032	0.17219	0.978753	0.978753
1	1	4	1	7	2.92832e+06	3.18113e+06	-315032	0.172318	0.978753	0.978753
1	1	4	1	8	2.8054e+06	3.05093e+06	-295830	0.209279	0.982073	0.982073
1	1	4	1	9	2.677e+06	2.917e+06	-276694	0.291842	0.986294	0.986294
1	1	4	1	10	2.66203e+06	2.90756e+06	-278140	0.439695	0.987751	0.987751
1	1	4	1	11	2.7645e+06	3.02599e+06	-295174	0.661641	0.987816	0.987816
1	1	4	1	12	2.87244e+06	3.14821e+06	-324100	0.832957	0.983172	0.983173
1	1	4	2	1	2.59489e+06	2.83655e+06	-289155	0.35456	0.981695	0.981695
1	1	4	2	2	2.38225e+06	2.59757e+06	-250374	0.327891	0.985288	0.985288
1	1	4	2	3	2.14249e+06	2.32672e+06	-206621	0.269589	0.989551	0.989551
1	1	4	2	4	2.06843e+06	2.23672e+06	-188375	0.213159	0.990293	0.990293
1	1	4	2	5	2.1799e+06	2.34924e+06	-202715	0.163106	0.984688	0.984688
1	1	4	2	6	2.31848e+06	2.49393e+06	-223633	0.131767	0.979215	0.979215
1	1	4	2	7	2.31848e+06	2.49393e+06	-223633	0.131292	0.979215	0.979215
1	1	4	2	8	2.1799e+06	2.34924e+06	-202715	0.163838	0.984688	0.984688
1	1	4	2	9	2.06843e+06	2.23672e+06	-188375	0.213989	0.990293	0.990293
1	1	4	2	10	2.14249e+06	2.32672e+06	-206621	0.269052	0.989551	0.989551
1	1	4	2	11	2.38225e+06	2.59757e+06	-250374	0.331341	0.985288	0.985288
1	1	4	2	12	2.59489e+06	2.83655e+06	-289155	0.362599	0.981695	0.981695
1	1	4	3	1	1.16638e+06	1.26817e+06	-117018	0.207207	0.986936	0.986936
1	1	4	3	2	1.04223e+06	1.12911e+06	-99567.3	0.226999	0.987821	0.987821
1	1	4	3	3	904620	974517	-78476.6	0.21194	0.990515	0.990515
1	1	4	3	4	867855	929532	-67883.8	0.162597	0.992848	0.992848
1	1	4	3	5	941787	1.00419e+06	-73121.7	0.108935	0.988616	0.988616
1	1	4	3	6	1.02918e+06	1.09471e+06	-82876.3	0.082908	0.983145	0.983145
1	1	4	3	7	1.02918e+06	1.09471e+06	-82876.3	0.0817213	0.983145	0.983145
1	1	4	3	8	941787	1.00419e+06	-73121.7	0.109236	0.988616	0.988616
1	1	4	3	9	867855	929532	-67883.8	0.161542	0.992848	0.992848
1	1	4	3	10	904620	974517	-78476.6	0.215404	0.990515	0.990515
1	1	4	3	11	1.04223e+06	1.12911e+06	-99567.3	0.226319	0.987821	0.987821
1	1	4	3	12	1.16638e+06	1.26817e+06	-117018	0.207368	0.986936	0.986936
1	1	4	4	1	376844	406083	-20177.8	0.135216	1.02405	1.02405
1	1	4	4	2	328041	351816	-20549.7	0.141656	1.00983	1.00983
1	1	4	4	3	269984	287464	-20181.1	0.118734	0.989997	0.989997
1	1	4	4	4	244703	258677	-15343.3	0.0780179	0.994405	0.994405
1	1	4	4	5	258972	272258	-15391.8	0.0490402	0.991871	0.991871
1	1	4	4	6	282494	296118	-17144.1	0.0364759	0.987539	0.987539
1	1	4	4	7	282494	296118	-17144.1	0.0363004	0.987539	0.987539
1	1	4	4	8	258972	272258	-15391.8	0.0490224	0.991871	0.991871
1	1	4	4	9	244703	258677	-15343.3	0.0788273	0.994405	0.994405
1	1	4	4	10	269984	287464	-20181.1	0.118102	0.989997	0.989997
1	1	4	4	11	328041	351816	-20549.7	0.141517	1.00983	1.00983
1	1	4	4	12	376844	406083	-20177.8	0.135696	1.02405	1.02405
1	1	4	5	1	376844	399795	-31509.2	0.0579829	0.977289	0.977289
1	1	4	5	2	328041	345907	-24418	0.0524131	0.980029	0.980029
1	1	4	5	3	269984	282141	-15740	0.0391403	0.986728	0.986728
1	1	4	5	4	244703	253506	-11365.5	0.0248665	0.989528	0.989528
1	1	4	5	5	258972	266544	-11365.2	0.0159396	0.985351	0.985351
1	1	4	5	6	282494	289756	-12754.1	0.0117677	0.980556	0.980556
1	1	4	5	7	282494	289756	-12754.1	0.0119421	0.980556	0.980556
1	1	4	5	8	258972	266544	-11365.2	0.0159127	0.985351	0.985351
1	1	4	5	9	244703	253506	-11365.5	0.0249952	0.989528	0.989528
1	1	4	5	10	269984	282141	-15740	0.0384426	0.986728	0.986728
1	1	4	5	11	328041	345907	-24418	0.0528522	0.980029	0.980029
1	1	4	5	12	376844	399795	-31509.2	0.0570475	0.977289	0.977289
1	1	5	1	1	1.67992e+06	1.82493e+06	-182341	0.472765	0.977777	0.977777
1	1	5	1	2	1.70096e+06	1.84522e+06	-180173	0.401151	0.978886	0.978886
1	1	5	1	3	1.65988e+06	1.7965e+06	-173653	0.29286	0.977693	0.977693
1	1	5	1	4	1.49017e+06	1.60876e+06	-152969	0.200013	0.976931	0.976931
1	1	5	1	5	1.23731e+06	1.33301e+06	-117502	0.147737	0.982377	0.982377
1	1	5	1	6	1.04657e+06	1.12621e+06	-89611.3	0.120754	0.990472	0.990472
1	1	5	1	7	1.04657e+06	1.12621e+06	-89611.3	0.124396	0.990472	0.990472
1	1	5	1	8	1.23731e+06	1.33301e+06	-117502	0.146683	0.982377	0.982377
1	1	5	1	9	1.49017e+06	1.60876e+06	-152969	0.200432	0.976931	0.976931
1	1	5	1	10	1.65988e+06	1.7965e+06	-173653	0.286808	0.977693	0.977693
1	1	5	1	11	1.70096e+06	1.84522e+06	-180173	0.399112	0.978886	0.978886
1	1	5	1	12	1.67992e+06	1.82493e+06	-182341	0.472437	0.977777	0.977777
