Q2	Xb	Zh	Pt	Phi	SigmaB	SigmaOb	Tail1	Tail2	fact_no_ex	fact_ex	
3	1	10	4	11	19469.2	18010.1	-301.33	0.0611565	0.909582	0.909583
3	1	10	4	12	19469.2	18010.1	-301.33	0.0611565	0.909582	0.909583
3	1	10	5	1	19469.2	18010.1	-301.33	0.0611565	0.909582	0.909583
3	1	10	5	2	19469.2	18010.1	-301.33	0.0611565	0.909582	0.909583
3	1	10	5	3	19469.2	18010.1	-301.33	0.0611565	0.909582	0.909583
3	1	10	5	4	19469.2	18010.1	-301.33	0.0611565	0.909582	0.909583
3	1	10	5	5	19469.2	18010.1	-301.33	0.0611565	0.909582	0.909583
3	1	10	5	6	19469.2	18010.1	-301.33	0.0611565	0.909582	0.909583
3	1	10	5	7	19469.2	18010.1	-301.33	0.0611565	0.909582	0.909583
3	1	10	5	8	19469.2	18010.1	-301.33	0.0611565	0.909582	0.909583
3	1	10	5	9	19469.2	18010.1	-301.33	0.0611565	0.909582	0.909583
3	1	10	5	10	19469.2	18010.1	-301.33	0.0611565	0.909582	0.909583
3	1	10	5	11	19469.2	18010.1	-301.33	0.0611565	0.909582	0.909583
3	1	10	5	12	19469.2	18010.1	-301.33	0.0611565	0.909582	0.909583
4	1	1	1	1	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	1	1	2	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	1	1	3	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	1	1	4	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	1	1	5	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	1	1	6	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	1	1	7	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	1	1	8	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	1	1	9	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	1	1	10	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	1	1	11	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	1	1	12	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	1	2	1	19469.2	18010.1	-301.33	0.0611565	0.909582	0.909583
4	1	1	2	2	19469.2	18010.1	-301.33	0.0611565	0.909582	0.909583
4	1	1	2	3	19469.2	18010.1	-301.33	0.0611565	0.909582	0.909583
4	1	1	2	4	19469.2	18010.1	-301.33	0.0611565	0.909582	0.909583
4	1	1	2	5	19469.2	18010.1	-301.33	0.0611565	0.909582	0.909583
4	1	1	2	6	19469.2	18010.1	-301.33	0.0611565	0.909582	0.909583
4	1	1	2	7	19469.2	18010.1	-301.33	0.0611565	0.909582	0.909583
4	1	1	2	8	19469.2	18010.1	-301.33	0.0611565	0.909582	0.909583
4	1	1	2	9	19469.2	18010.1	-301.33	0.0611565	0.909582	0.909583
4	1	1	2	10	19469.2	18010.1	-301.33	0.0611565	0.909582	0.909583
4	1	1	2	11	19469.2	18010.1	-301.33	0.0611565	0.909582	0.909583
4	1	1	2	12	19469.2	18010.1	-301.33	0.0611565	0.909582	0.909583
4	1	1	3	1	19469.2	18010.1	-301.33	0.0611565	0.909582	0.909583
4	1	1	3	2	19469.2	18010.1	-301.33	0.0611565	0.909582	0.909583
4	1	1	3	3	19469.2	18010.1	-301.33	0.0611565	0.909582	0.909583
4	1	1	3	4	19469.2	18010.1	-301.33	0.0611565	0.909582	0.909583
4	1	1	3	5	19469.2	18010.1	-301.33	0.0611565	0.909582	0.909583
4	1	1	3	6	19469.2	18010.1	-301.33	0.0611565	0.909582	0.909583
4	1	1	3	7	19469.2	18010.1	-301.33	0.0611565	0.909582	0.909583
4	1	1	3	8	19469.2	18010.1	-301.33	0.0611565	0.909582	0.909583
4	1	1	3	9	19469.2	18010.1	-301.33	0.0611565	0.909582	0.909583
4	1	1	3	10	19469.2	18010.1	-301.33	0.0611565	0.909582	0.909583
4	1	1	3	11	19469.2	18010.1	-301.33	0.0611565	0.909582	0.909583
4	1	1	3	12	19469.2	18010.1	-301.33	0.0611565	0.909582	0.909583
4	1	1	4	1	19469.2	18010.1	-301.33	0.0611565	0.909582	0.909583
4	1	1	4	2	19469.2	18010.1	-301.33	0.0611565	0.909582	0.909583
4	1	1	4	3	19469.2	18010.1	-301.33	0.0611565	0.909582	0.909583
4	1	1	4	4	19469.2	18010.1	-301.33	0.0611565	0.909582	0.909583
4	1	1	4	5	19469.2	18010.1	-301.33	0.0611565	0.909582	0.909583
4	1	1	4	6	19469.2	18010.1	-301.33	0.0611565	0.909582	0.909583
4	1	1	4	7	19469.2	18010.1	-301.33	0.0611565	0.909582	0.909583
4	1	1	4	8	19469.2	18010.1	-301.33	0.0611565	0.909582	0.909583
4	1	1	4	9	19469.2	18010.1	-301.33	0.0611565	0.909582	0.909583
4	1	1	4	10	19469.2	18010.1	-301.33	0.0611565	0.909582	0.909583
4	1	1	4	11	19469.2	18010.1	-301.33	0.0611565	0.909582	0.909583
4	1	1	4	12	19469.2	18010.1	-301.33	0.0611565	0.909582	0.909583
4	1	1	5	1	19469.2	18010.1	-301.33	0.0611565	0.909582	0.909583
4	1	1	5	2	19469.2	18010.1	-301.33	0.0611565	0.909582	0.909583
4	1	1	5	3	19469.2	18010.1	-301.33	0.0611565	0.909582	0.909583
4	1	1	5	4	19469.2	18010.1	-301.33	0.0611565	0.909582	0.909583
4	1	1	5	5	19469.2	18010.1	-301.33	0.0611565	0.909582	0.909583
4	1	1	5	6	19469.2	18010.1	-301.33	0.0611565	0.909582	0.909583
4	1	1	5	7	19469.2	18010.1	-301.33	0.0611565	0.909582	0.909583
4	1	1	5	8	19469.2	18010.1	-301.33	0.0611565	0.909582	0.909583
4	1	1	5	9	19469.2	18010.1	-301.33	0.0611565	0.909582	0.909583
4	1	1	5	10	19469.2	18010.1	-301.33	0.0611565	0.909582	0.909583
4	1	1	5	11	19469.2	18010.1	-301.33	0.0611565	0.909582	0.909583
4	1	1	5	12	19469.2	18010.1	-301.33	0.0611565	0.909582	0.909583
4	1	2	1	1	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	2	1	2	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	2	1	3	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	2	1	4	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	2	1	5	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	2	1	6	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	2	1	7	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	2	1	8	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	2	1	9	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	2	1	10	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	2	1	11	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	2	1	12	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	2	2	1	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	2	2	2	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	2	2	3	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	2	2	4	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	2	2	5	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	2	2	6	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	2	2	7	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	2	2	8	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	2	2	9	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	2	2	10	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	2	2	11	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	2	2	12	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	2	3	1	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	2	3	2	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	2	3	3	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	2	3	4	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	2	3	5	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	2	3	6	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	2	3	7	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	2	3	8	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	2	3	9	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	2	3	10	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	2	3	11	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	2	3	12	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	2	4	1	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	2	4	2	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	2	4	3	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	2	4	4	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	2	4	5	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	2	4	6	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	2	4	7	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	2	4	8	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	2	4	9	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	2	4	10	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	2	4	11	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	2	4	12	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	2	5	1	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	2	5	2	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	2	5	3	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	2	5	4	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	2	5	5	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	2	5	6	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	2	5	7	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	2	5	8	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	2	5	9	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	2	5	10	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	2	5	11	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	2	5	12	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	3	1	1	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	3	1	2	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	3	1	3	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	3	1	4	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	3	1	5	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	3	1	6	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	3	1	7	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	3	1	8	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	3	1	9	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	3	1	10	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	3	1	11	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	3	1	12	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	3	2	1	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	3	2	2	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	3	2	3	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	3	2	4	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	3	2	5	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	3	2	6	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	3	2	7	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	3	2	8	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	3	2	9	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	3	2	10	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	3	2	11	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	3	2	12	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	3	3	1	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	3	3	2	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	3	3	3	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	3	3	4	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	3	3	5	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	3	3	6	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	3	3	7	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	3	3	8	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	3	3	9	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	3	3	10	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	3	3	11	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	3	3	12	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	3	4	1	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	3	4	2	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	3	4	3	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	3	4	4	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	3	4	5	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	3	4	6	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	3	4	7	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	3	4	8	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	3	4	9	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	3	4	10	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	3	4	11	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	3	4	12	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	3	5	1	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	3	5	2	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	3	5	3	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	3	5	4	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	3	5	5	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	3	5	6	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	3	5	7	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	3	5	8	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	3	5	9	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	3	5	10	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	3	5	11	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	3	5	12	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	4	1	1	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	4	1	2	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	4	1	3	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	4	1	4	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	4	1	5	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	4	1	6	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	4	1	7	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	4	1	8	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	4	1	9	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	4	1	10	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	4	1	11	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	4	1	12	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	4	2	1	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	4	2	2	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	4	2	3	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	4	2	4	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	4	2	5	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	4	2	6	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	4	2	7	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	4	2	8	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	4	2	9	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	4	2	10	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	4	2	11	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	4	2	12	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	4	3	1	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	4	3	2	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	4	3	3	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	4	3	4	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	4	3	5	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	4	3	6	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	4	3	7	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	4	3	8	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	4	3	9	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	4	3	10	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	4	3	11	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	4	3	12	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	4	4	1	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	4	4	2	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	4	4	3	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	4	4	4	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	4	4	5	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	4	4	6	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	4	4	7	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	4	4	8	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	4	4	9	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	4	4	10	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	4	4	11	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	4	4	12	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	4	5	1	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	4	5	2	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	4	5	3	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	4	5	4	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	4	5	5	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	4	5	6	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	4	5	7	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	4	5	8	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	4	5	9	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	4	5	10	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	4	5	11	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	4	5	12	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	5	1	1	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	5	1	2	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	5	1	3	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	5	1	4	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	5	1	5	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	5	1	6	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	5	1	7	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	5	1	8	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	5	1	9	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	5	1	10	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	5	1	11	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	5	1	12	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	5	2	1	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	5	2	2	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	5	2	3	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	5	2	4	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	5	2	5	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	5	2	6	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	5	2	7	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	5	2	8	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	5	2	9	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	5	2	10	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	5	2	11	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	5	2	12	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	5	3	1	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	5	3	2	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	5	3	3	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	5	3	4	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	5	3	5	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	5	3	6	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	5	3	7	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	5	3	8	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	5	3	9	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	5	3	10	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	5	3	11	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	5	3	12	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	5	4	1	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	5	4	2	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	5	4	3	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	5	4	4	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	5	4	5	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	5	4	6	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	5	4	7	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	5	4	8	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	5	4	9	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	5	4	10	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	5	4	11	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	5	4	12	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	5	5	1	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	5	5	2	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	5	5	3	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	5	5	4	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	5	5	5	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	5	5	6	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	5	5	7	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	5	5	8	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	5	5	9	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	5	5	10	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	5	5	11	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	5	5	12	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	6	1	1	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	6	1	2	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	6	1	3	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	6	1	4	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	6	1	5	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	6	1	6	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	6	1	7	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	6	1	8	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	6	1	9	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	6	1	10	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	6	1	11	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	6	1	12	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	6	2	1	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	6	2	2	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	6	2	3	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	6	2	4	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	6	2	5	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	6	2	6	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	6	2	7	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	6	2	8	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	6	2	9	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	6	2	10	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	6	2	11	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	6	2	12	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	6	3	1	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	6	3	2	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	6	3	3	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	6	3	4	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	6	3	5	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	6	3	6	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	6	3	7	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	6	3	8	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	6	3	9	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	6	3	10	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	6	3	11	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	6	3	12	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	6	4	1	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	6	4	2	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	6	4	3	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	6	4	4	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	6	4	5	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	6	4	6	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	6	4	7	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	6	4	8	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	6	4	9	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	6	4	10	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	6	4	11	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	6	4	12	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	6	5	1	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	6	5	2	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	6	5	3	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	6	5	4	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	6	5	5	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	6	5	6	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	6	5	7	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	6	5	8	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	6	5	9	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	6	5	10	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	6	5	11	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	6	5	12	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	7	1	1	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	7	1	2	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	7	1	3	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	7	1	4	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	7	1	5	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	7	1	6	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	7	1	7	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	7	1	8	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	7	1	9	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	7	1	10	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	7	1	11	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	7	1	12	19469.2	18010.1	-301.33	0.0611565	0	0
4	1	7	2	1	19469.2	18010.1	-301.33	0.0611565	0	0
